type	lat	lon	name	desc
T	15.741160000	1.051040000		
T	15.741270000	1.051180000		
T	15.741380000	1.051330000		
T	15.741490000	1.051480000		
T	15.741600000	1.051620000		
T	15.741710000	1.051770000		
T	15.741820000	1.051920000		
T	15.741930000	1.052070000		
T	15.742040000	1.052210000		
T	15.742160000	1.052360000		
T	15.742170000	1.052380000		
T	15.742280000	1.052490000		
T	15.742410000	1.052630000		
T	15.742530000	1.052760000		
T	15.742660000	1.052890000		
T	15.742790000	1.053020000		
T	15.742920000	1.053160000		
T	15.743040000	1.053290000		
T	15.743170000	1.053420000		
T	15.743300000	1.053550000		
T	15.743420000	1.053680000		
T	15.743550000	1.053820000		
T	15.743680000	1.053950000		
T	15.743760000	1.054040000		
T	15.743810000	1.054080000		
T	15.743930000	1.054210000		
T	15.744060000	1.054350000		
T	15.744180000	1.054480000		
T	15.744310000	1.054610000		
T	15.744440000	1.054750000		
T	15.744560000	1.054880000		
T	15.744690000	1.055020000		
T	15.744810000	1.055150000		
T	15.744940000	1.055280000		
T	15.745060000	1.055420000		
T	15.745190000	1.055550000		
T	15.745320000	1.055680000		
T	15.745440000	1.055820000		
T	15.745570000	1.055950000		
T	15.745690000	1.056080000		
T	15.745820000	1.056220000		
T	15.745940000	1.056350000		
T	15.746070000	1.056480000		
T	15.746200000	1.056620000		
T	15.746320000	1.056750000		
T	15.746450000	1.056890000		
T	15.746570000	1.057020000		
T	15.746700000	1.057150000		
T	15.746830000	1.057290000		
T	15.746950000	1.057420000		
T	15.747080000	1.057550000		
T	15.747200000	1.057690000		
T	15.747280000	1.057770000		
T	15.747330000	1.057820000		
T	15.747450000	1.057960000		
T	15.747580000	1.058090000		
T	15.747700000	1.058230000		
T	15.747820000	1.058360000		
T	15.747950000	1.058500000		
T	15.748070000	1.058630000		
T	15.748190000	1.058770000		
T	15.748320000	1.058910000		
T	15.748440000	1.059040000		
T	15.748570000	1.059180000		
T	15.748690000	1.059310000		
T	15.748700000	1.059320000		
T	15.748810000	1.059450000		
T	15.748930000	1.059590000		
T	15.749050000	1.059730000		
T	15.749160000	1.059870000		
T	15.749280000	1.060010000		
T	15.749400000	1.060160000		
T	15.749520000	1.060300000		
T	15.749640000	1.060440000		
T	15.749750000	1.060570000		
T	15.749760000	1.060580000		
T	15.749860000	1.060730000		
T	15.749960000	1.060890000		
T	15.750060000	1.061040000		
T	15.750160000	1.061190000		
T	15.750270000	1.061350000		
T	15.750370000	1.061500000		
T	15.750470000	1.061650000		
T	15.750570000	1.061810000		
T	15.750680000	1.061960000		
T	15.750700000	1.061990000		
T	15.750770000	1.062120000		
T	15.750860000	1.062280000		
T	15.750950000	1.062440000		
T	15.751040000	1.062600000		
T	15.751130000	1.062770000		
T	15.751230000	1.062930000		
T	15.751320000	1.063090000		
T	15.751410000	1.063250000		
T	15.751500000	1.063410000		
T	15.751540000	1.063480000		
T	15.751580000	1.063580000		
T	15.751660000	1.063740000		
T	15.751730000	1.063910000		
T	15.751810000	1.064080000		
T	15.751880000	1.064250000		
T	15.751960000	1.064420000		
T	15.752030000	1.064590000		
T	15.752110000	1.064760000		
T	15.752180000	1.064930000		
T	15.752260000	1.065100000		
T	15.752290000	1.065170000		
T	15.752320000	1.065280000		
T	15.752380000	1.065460000		
T	15.752430000	1.065630000		
T	15.752490000	1.065810000		
T	15.752540000	1.065990000		
T	15.752600000	1.066170000		
T	15.752650000	1.066350000		
T	15.752710000	1.066520000		
T	15.752760000	1.066700000		
T	15.752820000	1.066880000		
T	15.752850000	1.067010000		
T	15.752900000	1.067190000		
T	15.752940000	1.067370000		
T	15.752980000	1.067550000		
T	15.753020000	1.067730000		
T	15.753060000	1.067920000		
T	15.753100000	1.068100000		
T	15.753140000	1.068250000		
T	15.753140000	1.068280000		
T	15.753170000	1.068460000		
T	15.753210000	1.068650000		
T	15.753240000	1.068830000		
T	15.753270000	1.069020000		
T	15.753300000	1.069200000		
T	15.753330000	1.069370000		
T	15.753330000	1.069380000		
T	15.753350000	1.069570000		
T	15.753370000	1.069760000		
T	15.753390000	1.069940000		
T	15.753410000	1.070130000		
T	15.753430000	1.070310000		
T	15.753450000	1.070500000		
T	15.753470000	1.070690000		
T	15.753480000	1.070830000		
T	15.753480000	1.070870000		
T	15.753490000	1.071060000		
T	15.753490000	1.071240000		
T	15.753500000	1.071430000		
T	15.753500000	1.071620000		
T	15.753500000	1.071810000		
T	15.753510000	1.071970000		
T	15.753510000	1.071990000		
T	15.753500000	1.072180000		
T	15.753490000	1.072370000		
T	15.753480000	1.072550000		
T	15.753470000	1.072740000		
T	15.753460000	1.072920000		
T	15.753440000	1.073110000		
T	15.753430000	1.073300000		
T	15.753420000	1.073480000		
T	15.753400000	1.073670000		
T	15.753380000	1.073860000		
T	15.753370000	1.074040000		
T	15.753350000	1.074230000		
T	15.753340000	1.074400000		
T	15.753330000	1.074410000		
T	15.753310000	1.074600000		
T	15.753280000	1.074780000		
T	15.753260000	1.074970000		
T	15.753230000	1.075150000		
T	15.753220000	1.075230000		
T	15.753200000	1.075340000		
T	15.753160000	1.075520000		
T	15.753120000	1.075700000		
T	15.753080000	1.075890000		
T	15.753050000	1.076070000		
T	15.753010000	1.076250000		
T	15.752980000	1.076400000		
T	15.752970000	1.076430000		
T	15.752930000	1.076620000		
T	15.752890000	1.076800000		
T	15.752850000	1.076980000		
T	15.752810000	1.077160000		
T	15.752760000	1.077340000		
T	15.752720000	1.077530000		
T	15.752700000	1.077610000		
T	15.752690000	1.077710000		
T	15.752670000	1.077890000		
T	15.752640000	1.078080000		
T	15.752620000	1.078260000		
T	15.752590000	1.078450000		
T	15.752570000	1.078630000		
T	15.752560000	1.078660000		
T	15.752550000	1.078820000		
T	15.752530000	1.079010000		
T	15.752510000	1.079190000		
T	15.752490000	1.079380000		
T	15.752470000	1.079560000		
T	15.752460000	1.079750000		
T	15.752440000	1.079940000		
T	15.752420000	1.080080000		
T	15.752420000	1.080120000		
T	15.752420000	1.080310000		
T	15.752420000	1.080500000		
T	15.752420000	1.080680000		
T	15.752420000	1.080870000		
T	15.752420000	1.081060000		
T	15.752420000	1.081240000		
T	15.752420000	1.081330000		
T	15.752430000	1.081430000		
T	15.752450000	1.081620000		
T	15.752460000	1.081800000		
T	15.752480000	1.081990000		
T	15.752490000	1.082170000		
T	15.752500000	1.082300000		
T	15.752510000	1.082360000		
T	15.752530000	1.082550000		
T	15.752550000	1.082730000		
T	15.752560000	1.082920000		
T	15.752580000	1.083110000		
T	15.752600000	1.083290000		
T	15.752610000	1.083440000		
T	15.752620000	1.083480000		
T	15.752650000	1.083660000		
T	15.752680000	1.083840000		
T	15.752710000	1.084030000		
T	15.752750000	1.084210000		
T	15.752780000	1.084400000		
T	15.752810000	1.084580000		
T	15.752840000	1.084760000		
T	15.752850000	1.084810000		
T	15.752890000	1.084940000		
T	15.752930000	1.085130000		
T	15.752980000	1.085310000		
T	15.753030000	1.085490000		
T	15.753070000	1.085670000		
T	15.753120000	1.085850000		
T	15.753170000	1.086030000		
T	15.753210000	1.086210000		
T	15.753260000	1.086390000		
T	15.753270000	1.086440000		
T	15.753310000	1.086570000		
T	15.753370000	1.086740000		
T	15.753430000	1.086920000		
T	15.753490000	1.087100000		
T	15.753550000	1.087270000		
T	15.753610000	1.087450000		
T	15.753670000	1.087620000		
T	15.753720000	1.087760000		
T	15.753740000	1.087800000		
T	15.753810000	1.087970000		
T	15.753880000	1.088140000		
T	15.753950000	1.088310000		
T	15.754020000	1.088490000		
T	15.754090000	1.088660000		
T	15.754160000	1.088820000		
T	15.754170000	1.088830000		
T	15.754250000	1.088990000		
T	15.754330000	1.089160000		
T	15.754410000	1.089330000		
T	15.754500000	1.089490000		
T	15.754580000	1.089660000		
T	15.754660000	1.089820000		
T	15.754730000	1.089960000		
T	15.754750000	1.089990000		
T	15.754840000	1.090150000		
T	15.754930000	1.090310000		
T	15.755020000	1.090470000		
T	15.755120000	1.090630000		
T	15.755210000	1.090790000		
T	15.755300000	1.090950000		
T	15.755390000	1.091110000		
T	15.755490000	1.091270000		
T	15.755590000	1.091420000		
T	15.755700000	1.091570000		
T	15.755810000	1.091720000		
T	15.755920000	1.091870000		
T	15.756030000	1.092020000		
T	15.756140000	1.092160000		
T	15.756250000	1.092310000		
T	15.756350000	1.092460000		
T	15.756460000	1.092610000		
T	15.756500000	1.092660000		
T	15.756570000	1.092760000		
T	15.756680000	1.092910000		
T	15.756800000	1.093050000		
T	15.756910000	1.093200000		
T	15.757020000	1.093350000		
T	15.757130000	1.093490000		
T	15.757240000	1.093640000		
T	15.757350000	1.093790000		
T	15.757460000	1.093930000		
T	15.757570000	1.094080000		
T	15.757690000	1.094230000		
T	15.757770000	1.094340000		
T	15.757800000	1.094370000		
T	15.757910000	1.094520000		
T	15.758020000	1.094670000		
T	15.758130000	1.094820000		
T	15.758240000	1.094960000		
T	15.758350000	1.095110000		
T	15.758460000	1.095260000		
T	15.758570000	1.095400000		
T	15.758680000	1.095550000		
T	15.758800000	1.095700000		
T	15.758910000	1.095850000		
T	15.758920000	1.095860000		
T	15.759000000	1.096000000		
T	15.759100000	1.096160000		
T	15.759190000	1.096320000		
T	15.759290000	1.096480000		
T	15.759380000	1.096640000		
T	15.759480000	1.096800000		
T	15.759570000	1.096960000		
T	15.759660000	1.097120000		
T	15.759760000	1.097280000		
T	15.759850000	1.097430000		
T	15.759950000	1.097590000		
T	15.760040000	1.097750000		
T	15.760140000	1.097910000		
T	15.760190000	1.098000000		
T	15.760220000	1.098080000		
T	15.760290000	1.098250000		
T	15.760360000	1.098420000		
T	15.760430000	1.098590000		
T	15.760500000	1.098760000		
T	15.760570000	1.098940000		
T	15.760640000	1.099110000		
T	15.760710000	1.099280000		
T	15.760780000	1.099450000		
T	15.760850000	1.099620000		
T	15.760920000	1.099790000		
T	15.760920000	1.099800000		
T	15.760990000	1.099970000		
T	15.761050000	1.100150000		
T	15.761110000	1.100320000		
T	15.761170000	1.100500000		
T	15.761240000	1.100670000		
T	15.761300000	1.100850000		
T	15.761360000	1.101020000		
T	15.761360000	1.101030000		
T	15.761400000	1.101210000		
T	15.761440000	1.101390000		
T	15.761480000	1.101570000		
T	15.761520000	1.101750000		
T	15.761560000	1.101930000		
T	15.761600000	1.102120000		
T	15.761640000	1.102300000		
T	15.761660000	1.102380000		
T	15.761670000	1.102480000		
T	15.761700000	1.102670000		
T	15.761720000	1.102850000		
T	15.761740000	1.103040000		
T	15.761770000	1.103220000		
T	15.761790000	1.103410000		
T	15.761810000	1.103590000		
T	15.761840000	1.103780000		
T	15.761860000	1.103960000		
T	15.761880000	1.104150000		
T	15.761910000	1.104340000		
T	15.761930000	1.104520000		
T	15.761950000	1.104710000		
T	15.761980000	1.104890000		
T	15.762000000	1.105080000		
T	15.762020000	1.105260000		
T	15.762050000	1.105450000		
T	15.762070000	1.105630000		
T	15.762090000	1.105820000		
T	15.762100000	1.105860000		
T	15.762100000	1.106010000		
T	15.762100000	1.106190000		
T	15.762100000	1.106380000		
T	15.762100000	1.106570000		
T	15.762100000	1.106700000		
T	15.762090000	1.106750000		
T	15.762090000	1.106940000		
T	15.762090000	1.107130000		
T	15.762090000	1.107310000		
T	15.762080000	1.107500000		
T	15.762080000	1.107690000		
T	15.762080000	1.107870000		
T	15.762070000	1.108060000		
T	15.762070000	1.108100000		
T	15.762060000	1.108250000		
T	15.762040000	1.108430000		
T	15.762020000	1.108620000		
T	15.762000000	1.108780000		
T	15.762000000	1.108800000		
T	15.761970000	1.108990000		
T	15.761950000	1.109170000		
T	15.761930000	1.109360000		
T	15.761910000	1.109540000		
T	15.761900000	1.109550000		
T	15.761870000	1.109730000		
T	15.761830000	1.109910000		
T	15.761790000	1.110090000		
T	15.761750000	1.110280000		
T	15.761710000	1.110460000		
T	15.761680000	1.110640000		
T	15.761650000	1.110780000		
T	15.761640000	1.110820000		
T	15.761590000	1.111000000		
T	15.761550000	1.111190000		
T	15.761500000	1.111370000		
T	15.761460000	1.111550000		
T	15.761420000	1.111730000		
T	15.761370000	1.111910000		
T	15.761330000	1.112090000		
T	15.761280000	1.112270000		
T	15.761240000	1.112450000		
T	15.761190000	1.112630000		
T	15.761140000	1.112810000		
T	15.761090000	1.112990000		
T	15.761040000	1.113170000		
T	15.760990000	1.113350000		
T	15.760950000	1.113530000		
T	15.760900000	1.113710000		
T	15.760850000	1.113890000		
T	15.760810000	1.114050000		
T	15.760800000	1.114070000		
T	15.760760000	1.114260000		
T	15.760720000	1.114440000		
T	15.760680000	1.114620000		
T	15.760640000	1.114800000		
T	15.760600000	1.114980000		
T	15.760560000	1.115170000		
T	15.760520000	1.115350000		
T	15.760510000	1.115360000		
T	15.760490000	1.115530000		
T	15.760460000	1.115720000		
T	15.760430000	1.115900000		
T	15.760400000	1.116090000		
T	15.760380000	1.116270000		
T	15.760350000	1.116460000		
T	15.760320000	1.116630000		
T	15.760320000	1.116640000		
T	15.760310000	1.116830000		
T	15.760300000	1.117010000		
T	15.760290000	1.117200000		
T	15.760280000	1.117390000		
T	15.760260000	1.117570000		
T	15.760250000	1.117760000		
T	15.760240000	1.117950000		
T	15.760240000	1.118040000		
T	15.760240000	1.118130000		
T	15.760230000	1.118320000		
T	15.760230000	1.118510000		
T	15.760230000	1.118690000		
T	15.760230000	1.118880000		
T	15.760230000	1.119070000		
T	15.760220000	1.119250000		
T	15.760220000	1.119440000		
T	15.760230000	1.119540000		
T	15.760240000	1.119720000		
T	15.760260000	1.119910000		
T	15.760270000	1.120100000		
T	15.760290000	1.120280000		
T	15.760310000	1.120470000		
T	15.760320000	1.120650000		
T	15.760320000	1.120670000		
T	15.760340000	1.120840000		
T	15.760360000	1.121030000		
T	15.760370000	1.121210000		
T	15.760390000	1.121400000		
T	15.760410000	1.121580000		
T	15.760420000	1.121770000		
T	15.760430000	1.121850000		
T	15.760450000	1.121950000		
T	15.760490000	1.122140000		
T	15.760520000	1.122320000		
T	15.760560000	1.122500000		
T	15.760600000	1.122690000		
T	15.760630000	1.122870000		
T	15.760670000	1.123050000		
T	15.760700000	1.123240000		
T	15.760740000	1.123400000		
T	15.760740000	1.123420000		
T	15.760790000	1.123600000		
T	15.760840000	1.123780000		
T	15.760880000	1.123960000		
T	15.760930000	1.124140000		
T	15.760980000	1.124320000		
T	15.760990000	1.124350000		
T	15.761040000	1.124500000		
T	15.761090000	1.124670000		
T	15.761150000	1.124850000		
T	15.761210000	1.125030000		
T	15.761270000	1.125200000		
T	15.761330000	1.125380000		
T	15.761390000	1.125560000		
T	15.761450000	1.125730000		
T	15.761450000	1.125740000		
T	15.761520000	1.125910000		
T	15.761590000	1.126080000		
T	15.761660000	1.126250000		
T	15.761730000	1.126420000		
T	15.761800000	1.126590000		
T	15.761870000	1.126770000		
T	15.761940000	1.126940000		
T	15.762010000	1.127110000		
T	15.762080000	1.127280000		
T	15.762150000	1.127450000		
T	15.762220000	1.127630000		
T	15.762290000	1.127800000		
T	15.762360000	1.127970000		
T	15.762410000	1.128080000		
T	15.762430000	1.128140000		
T	15.762490000	1.128320000		
T	15.762560000	1.128490000		
T	15.762620000	1.128670000		
T	15.762690000	1.128840000		
T	15.762750000	1.129010000		
T	15.762820000	1.129190000		
T	15.762880000	1.129360000		
T	15.762950000	1.129540000		
T	15.763010000	1.129710000		
T	15.763080000	1.129890000		
T	15.763140000	1.130060000		
T	15.763210000	1.130240000		
T	15.763270000	1.130410000		
T	15.763340000	1.130580000		
T	15.763400000	1.130760000		
T	15.763470000	1.130930000		
T	15.763530000	1.131110000		
T	15.763600000	1.131280000		
T	15.763660000	1.131460000		
T	15.763730000	1.131630000		
T	15.763790000	1.131800000		
T	15.763860000	1.131980000		
T	15.763900000	1.132090000		
T	15.763920000	1.132150000		
T	15.763980000	1.132330000		
T	15.764040000	1.132500000		
T	15.764100000	1.132680000		
T	15.764160000	1.132860000		
T	15.764230000	1.133030000		
T	15.764290000	1.133210000		
T	15.764350000	1.133380000		
T	15.764410000	1.133560000		
T	15.764470000	1.133740000		
T	15.764530000	1.133910000		
T	15.764590000	1.134090000		
T	15.764620000	1.134190000		
T	15.764640000	1.134270000		
T	15.764690000	1.134450000		
T	15.764730000	1.134630000		
T	15.764780000	1.134810000		
T	15.764820000	1.134990000		
T	15.764830000	1.135020000		
T	15.764860000	1.135170000		
T	15.764890000	1.135360000		
T	15.764920000	1.135540000		
T	15.764960000	1.135720000		
T	15.764990000	1.135910000		
T	15.765000000	1.135950000		
T	15.765010000	1.136090000		
T	15.765030000	1.136280000		
T	15.765050000	1.136460000		
T	15.765080000	1.136650000		
T	15.765100000	1.136840000		
T	15.765120000	1.137020000		
T	15.765140000	1.137210000		
T	15.765150000	1.137320000		
T	15.765160000	1.137390000		
T	15.765170000	1.137580000		
T	15.765180000	1.137770000		
T	15.765200000	1.137950000		
T	15.765210000	1.138140000		
T	15.765220000	1.138320000		
T	15.765240000	1.138510000		
T	15.765250000	1.138700000		
T	15.765260000	1.138830000		
T	15.765270000	1.138880000		
T	15.765290000	1.139070000		
T	15.765300000	1.139260000		
T	15.765320000	1.139440000		
T	15.765340000	1.139630000		
T	15.765360000	1.139810000		
T	15.765380000	1.140000000		
T	15.765390000	1.140190000		
T	15.765410000	1.140370000		
T	15.765450000	1.140550000		
T	15.765490000	1.140740000		
T	15.765520000	1.140920000		
T	15.765560000	1.141100000		
T	15.765600000	1.141290000		
T	15.765630000	1.141470000		
T	15.765670000	1.141650000		
T	15.765710000	1.141840000		
T	15.765740000	1.142020000		
T	15.765780000	1.142200000		
T	15.765820000	1.142380000		
T	15.765830000	1.142460000		
T	15.765860000	1.142560000		
T	15.765910000	1.142740000		
T	15.765960000	1.142920000		
T	15.766010000	1.143100000		
T	15.766070000	1.143280000		
T	15.766120000	1.143460000		
T	15.766130000	1.143500000		
T	15.766180000	1.143630000		
T	15.766260000	1.143810000		
T	15.766330000	1.143980000		
T	15.766400000	1.144150000		
T	15.766470000	1.144320000		
T	15.766490000	1.144380000		
T	15.766540000	1.144490000		
T	15.766610000	1.144660000		
T	15.766690000	1.144830000		
T	15.766760000	1.145000000		
T	15.766840000	1.145170000		
T	15.766910000	1.145340000		
T	15.766970000	1.145480000		
T	15.766990000	1.145510000		
T	15.767070000	1.145680000		
T	15.767150000	1.145850000		
T	15.767230000	1.146010000		
T	15.767310000	1.146180000		
T	15.767390000	1.146350000		
T	15.767470000	1.146510000		
T	15.767480000	1.146540000		
T	15.767560000	1.146680000		
T	15.767640000	1.146840000		
